CitanceNumber,PreTwo,PreOne,CitationSentence,PostOne,PostTwo,PreOne And Citation,Citation And PostOne,CitingArticle,ReferenceArticle,LengthOfDocumentVector
544,0.359,0.319,0.334,0.105,0.448,0.404,0.329,W99-0207.xml,P98-2143.xml,2543
545,0.334,0.374,0.448,0.349,0.403,0.484,0.479,W99-0207.xml,P98-2143.xml,2543
546,0.289,0.313,0.267,0.250,0.271,0.347,0.334,D07-1018.xml,W03-0410.xml,2844
547,0.407,0.338,0.254,0.266,0.408,0.310,0.322,D09-1138.xml,W03-0410.xml,2844
548,0.158,0.336,0.254,0.425,0.410,0.323,0.370,D09-1138.xml,W03-0410.xml,2844
549,0.362,0.227,0.358,0.369,0.296,0.347,0.384,D11-1095.xml,W03-0410.xml,2844
550,0.254,0.156,0.281,0.332,0.342,0.314,0.287,D11-1095.xml,W03-0410.xml,2844
551,0.281,0.332,0.342,0.342,0.339,0.447,0.407,D11-1095.xml,W03-0410.xml,2844
552,0.336,0.165,0.384,0.382,0.156,0.367,0.449,D11-1095.xml,W03-0410.xml,2844
553,0.319,0.323,0.347,0.308,0.264,0.419,0.430,D11-1095.xml,W03-0410.xml,2844
554,0.204,0.404,0.334,0.329,0.393,0.425,0.343,D11-1095.xml,W03-0410.xml,2844
555,0.404,0.334,0.329,0.393,0.388,0.343,0.383,D11-1095.xml,W03-0410.xml,2844
556,0.334,0.329,0.393,0.388,0.299,0.383,0.472,D11-1095.xml,W03-0410.xml,2844
557,0.116,0.335,0.354,0.344,0.360,0.490,0.361,J06-2001.xml,W03-0410.xml,2844
558,0.341,0.431,0.350,0.320,0.174,0.479,0.456,J06-2001.xml,W03-0410.xml,2844
559,0.234,0.223,0.360,0.275,0.221,0.388,0.334,P03-1009.xml,W03-0410.xml,2844
560,0.270,0.314,0.378,0.396,0.173,0.424,0.439,P03-1009.xml,W03-0410.xml,2844
561,0.316,0.225,0.432,0.339,0.314,0.451,0.440,P04-2007.xml,W03-0410.xml,2844
562,0.307,0.335,0.349,0.350,0.396,0.343,0.454,P07-3016.xml,W03-0410.xml,2844
563,0.360,0.377,0.363,0.320,0.321,0.470,0.364,W06-2910.xml,W03-0410.xml,2844
564,0.273,0.402,0.272,0.335,0.352,0.430,0.425,W06-2910.xml,W03-0410.xml,2844
565,0.301,0.249,0.342,0.416,0.368,0.422,0.488,W06-2910.xml,W03-0410.xml,2844
566,0.326,0.336,0.407,0.385,0.311,0.451,0.431,E09-1072.xml,W03-0410.xml,2844
567,0.227,0.393,0.363,0.356,0.292,0.464,0.434,C04-1061.xml,W04-0213.xml,3179
568,0.337,0.396,0.385,0.394,0.385,0.464,0.483,C04-1061.xml,W04-0213.xml,3179
569,0.286,0.176,0.327,0.344,0.211,0.373,0.341,C04-1061.xml,W04-0213.xml,3179
570,0.164,0.284,0.314,0.296,0.279,0.393,0.356,C08-2009.xml,W04-0213.xml,3179
571,0.244,0.199,0.408,0.317,0.183,0.372,0.423,P06-3008.xml,W04-0213.xml,3179
572,0.332,0.284,0.357,0.276,0.210,0.432,0.386,P08-2062.xml,W04-0213.xml,3179
573,0.286,0.344,0.332,1.000,0.200,0.396,0.316,P08-2062.xml,W04-0213.xml,3179
574,0.407,0.334,0.348,0.299,0.281,0.427,0.334,W06-2709.xml,W04-0213.xml,3179
575,0.010,0.353,0.338,0.368,0.294,0.430,0.395,W07-1525.xml,W04-0213.xml,3179
576,0.274,0.256,0.241,0.404,0.291,0.337,0.436,W07-1530.xml,W04-0213.xml,3179
577,0.183,0.281,0.234,0.195,1.000,0.319,0.294,W07-1530.xml,W04-0213.xml,3179
578,0.235,0.296,0.292,0.300,0.163,0.347,0.345,W11-0401.xml,W04-0213.xml,3179
579,0.364,0.250,0.375,0.288,0.224,0.363,0.358,W12-3205.xml,W04-0213.xml,3179
580,0.376,0.337,0.350,0.192,0.293,0.424,0.306,W13-2708.xml,W04-0213.xml,3179
581,0.266,0.321,0.332,0.280,0.173,0.435,0.376,W13-3306.xml,W04-0213.xml,3179
582,0.336,0.285,0.362,0.250,0.247,0.395,0.404,D09-1025.xml,W06-3909.xml,3394
583,0.312,0.304,0.338,0.295,0.353,0.390,0.403,D09-1025.xml,W06-3909.xml,3394
584,0.307,0.308,0.297,0.314,0.343,0.339,0.367,P09-1045.xml,W06-3909.xml,3394
585,0.334,0.334,0.417,0.284,0.266,0.437,0.421,P09-1113.xml,W06-3909.xml,3394
586,0.275,0.272,0.315,0.186,0.310,0.369,0.306,P170300_w06.xml,W06-3909.xml,3394
587,0.153,0.328,0.151,0.353,0.206,0.248,0.344,P846406_w06.xml,W06-3909.xml,3394
588,0.358,0.279,0.327,0.322,0.351,0.306,0.412,Ponto_w06.xml,W06-3909.xml,3394
589,0.251,0.370,0.335,0.277,0.319,0.413,0.363,Ponto_w06.xml,W06-3909.xml,3394
590,0.318,0.232,0.314,0.283,0.170,0.349,0.368,PSS07_w06.xml,W06-3909.xml,3394
591,0.343,0.256,0.307,0.339,0.201,0.305,0.355,P13-1138.xml,W08-2222.xml,3646
592,0.334,0.371,0.341,0.339,0.160,0.402,0.373,Q13-1015.xml,W08-2222.xml,3646
593,0.318,0.341,0.395,0.301,0.247,0.424,0.390,S12-1040.xml,W08-2222.xml,3646
594,0.249,0.313,0.345,0.278,0.275,0.425,0.392,S13-1002.xml,W08-2222.xml,3646
595,0.351,0.343,0.368,0.313,0.330,0.410,0.415,W10-1750.xml,W08-2222.xml,3646
596,0.249,0.287,0.367,0.325,0.312,0.352,0.359,W11-2408.xml,W08-2222.xml,3646
597,0.349,0.364,0.365,0.379,0.390,0.399,0.381,W13-2101.xml,W08-2222.xml,3646
598,0.324,0.278,0.342,0.351,0.335,0.382,0.394,W13-3209.xml,W08-2222.xml,3646
599,0.307,0.317,0.316,0.334,0.310,0.409,0.392,D12-1016.xml,W09-0621.xml,3790
600,0.283,0.364,0.324,0.287,0.291,0.400,0.355,PS15684-W09.xml,W09-0621.xml,3790
601,0.325,0.274,0.302,0.008,0.109,0.371,0.288,PS15684-W09.xml,W09-0621.xml,3790
602,0.213,0.332,0.381,0.182,0.283,0.400,0.301,PS15684-W09.xml,W09-0621.xml,3790
603,0.271,0.325,0.387,0.185,0.315,0.436,0.402,W10-4223.xml,W09-0621.xml,3790
604,0.399,0.383,0.438,0.206,0.328,0.403,0.407,w11-1604.xml,W09-0621.xml,3790
605,0.374,0.248,0.379,0.322,0.354,0.376,0.425,w11-1604.xml,W09-0621.xml,3790
606,0.445,0.383,0.278,0.362,0.371,0.317,0.396,D13-1060.xml,W11-0815.xml,4014
607,0.306,0.300,0.366,0.103,0.279,0.393,0.374,W12-3311.xml,W11-0815.xml,4014
608,0.333,0.244,0.387,0.264,0.255,0.414,0.393,W13-3208.xml,W11-0815.xml,4014
609,0.220,0.283,0.388,0.389,0.310,0.409,0.427,W15-0909.xml,W11-0815.xml,4014
610,0.294,0.345,0.364,0.343,0.261,0.416,0.411,A00-2019.xml,W95-0104.xml,4241
611,0.383,0.195,0.330,0.331,0.249,0.353,0.389,A97-1025.xml,W95-0104.xml,4241
612,0.326,0.205,0.328,0.287,0.371,0.324,0.349,A97-1025.xml,W95-0104.xml,4241
613,0.265,0.280,0.322,0.194,0.288,0.323,0.292,C04-1131.xml,W95-0104.xml,4241
614,0.191,0.213,0.295,0.270,0.271,0.355,0.358,D07-1012.xml,W95-0104.xml,4241
615,0.280,0.357,0.244,0.325,0.316,0.301,0.289,D11-1119.xml,W95-0104.xml,4241
616,0.093,0.272,0.349,0.320,0.271,0.385,0.394,E06-1030.xml,W95-0104.xml,4241
617,0.267,0.287,0.288,0.169,0.231,0.362,0.266,E99-1024.xml,W95-0104.xml,4241
618,0.187,0.247,0.404,0.315,0.239,0.428,0.417,H01-1052.xml,W95-0104.xml,4241
619,0.321,0.357,0.290,0.393,0.287,0.364,0.375,J98-1006.xml,W95-0104.xml,4241
620,0.328,0.271,0.336,0.425,0.315,0.377,0.411,N03-2035.xml,W95-0104.xml,4241
621,0.301,0.397,0.327,0.274,0.111,0.426,0.377,N03-2035.xml,W95-0104.xml,4241
622,0.226,0.290,0.389,0.197,0.232,0.415,0.394,N03-2035.xml,W95-0104.xml,4241
623,0.288,0.357,0.309,0.287,0.288,0.364,0.375,N04-1016.xml,W95-0104.xml,4241
624,0.287,0.288,0.309,0.244,0.260,0.369,0.247,N04-1016.xml,W95-0104.xml,4241
625,0.288,0.309,0.244,0.260,0.318,0.247,0.276,N04-1016.xml,W95-0104.xml,4241
626,0.348,0.280,0.387,0.239,0.342,0.421,0.415,N04-1016.xml,W95-0104.xml,4241
627,0.387,0.239,0.342,0.209,0.321,0.346,0.330,N04-1016.xml,W95-0104.xml,4241
628,0.298,0.371,0.364,0.227,0.337,0.408,0.386,N10-1019.xml,W95-0104.xml,4241
629,0.233,0.222,0.364,0.322,0.240,0.378,0.445,P01-1005.xml,W95-0104.xml,4241
630,0.272,0.286,0.367,0.308,0.204,0.399,0.409,P96-1010.xml,W95-0104.xml,4241
631,0.255,0.311,0.324,0.278,0.267,0.383,0.315,P96-1010.xml,W95-0104.xml,4241
632,0.284,0.320,0.360,0.252,0.322,0.403,0.364,P96-1010.xml,W95-0104.xml,4241
633,0.360,0.198,0.236,0.259,0.368,0.286,0.290,P96-1010.xml,W95-0104.xml,4241
634,0.382,0.274,0.245,0.221,0.320,0.288,0.277,P98-2138.xml,W95-0104.xml,4241
635,0.270,0.336,0.353,0.294,0.271,0.414,0.333,P98-2138.xml,W95-0104.xml,4241
636,0.375,0.340,0.344,0.316,0.335,0.413,0.394,W01-0502.xml,W95-0104.xml,4241
637,0.384,0.338,0.363,0.412,0.306,0.416,0.465,W02-1005.xml,W95-0104.xml,4241
638,0.248,0.375,0.277,0.321,0.311,0.410,0.335,W02-1005.xml,W95-0104.xml,4241
639,0.336,0.347,0.372,0.385,0.259,0.410,0.432,W04-3238.xml,W95-0104.xml,4241
640,0.229,0.299,0.268,0.323,0.347,0.362,0.365,W06-1624.xml,W95-0104.xml,4241
641,0.295,0.333,0.394,0.355,0.312,0.428,0.435,W06-3604.xml,W95-0104.xml,4241
642,0.305,0.322,0.368,0.276,0.390,0.394,0.385,W12-0304.xml,W95-0104.xml,4241
643,0.338,0.318,0.327,0.341,0.389,0.352,0.372,W96-0108.xml,W95-0104.xml,4241
644,0.271,0.318,0.323,0.331,0.245,0.352,0.392,W98-1234.xml,W95-0104.xml,4241
645,0.374,0.353,0.331,0.289,0.300,0.399,0.364,A97-1028.xml,X96-1048.xml,4241
646,0.373,0.248,0.369,0.362,0.427,0.370,0.421,J00-4003.xml,X96-1048.xml,4241
647,0.248,0.312,0.277,0.267,0.150,0.359,0.329,J00-4003.xml,X96-1048.xml,4241
648,0.336,0.298,0.271,0.385,0.301,0.350,0.411,W97-1307.xml,X96-1048.xml,4241
649,0.320,0.230,0.351,0.352,0.401,0.367,0.376,P06-1059.xml,X96-1048.xml,4241
